05-09 17:17:50.989 127.0.0.1:54321       36666  #r thread INFO: ----- H2O started  -----
06-06 18:45:13.623 127.0.0.1:54321       6560   #2856-177 INFO: Trying to load resource /flow/js/flow-lib.js via classloader sun.misc.Launcher$AppClassLoader@4dcbadb4
06-06 18:45:13.623 127.0.0.1:54321       6560   #2856-176 INFO: Trying to load resource /flow/custom/custom.css via classloader sun.misc.Launcher$AppClassLoader@4dcbadb4
06-06 18:45:13.625 127.0.0.1:54321       6560   #2856-177 INFO: Trying to load resource /flow/js/flow-lib.js via classloader org.apache.spark.util.MutableURLClassLoader@629cc28
06-06 18:45:13.625 127.0.0.1:54321       6560   #2856-176 INFO: Trying to load resource /flow/custom/custom.css via classloader org.apache.spark.util.MutableURLClassLoader@629cc28
06-06 18:45:13.625 127.0.0.1:54321       6560   #2856-178 INFO: Trying to load resource /flow/js/flow.js via classloader org.apache.spark.util.MutableURLClassLoader@629cc28
06-06 18:45:13.691 127.0.0.1:54321       6560   #2856-178 INFO: GET /flow/fonts/fontawesome-webfont.woff, parms: {v=4.2.0}
06-06 18:45:13.691 127.0.0.1:54321       6560   #2856-178 INFO: Trying to load resource /flow/fonts/fontawesome-webfont.woff via classloader sun.misc.Launcher$AppClassLoader@4dcbadb4
06-06 18:45:13.691 127.0.0.1:54321       6560   #2856-174 INFO: Trying to load resource /flow/img/h2o.png via classloader sun.misc.Launcher$AppClassLoader@4dcbadb4
06-06 18:45:13.692 127.0.0.1:54321       6560   #2856-174 INFO: Trying to load resource /flow/img/h2o.png via classloader org.apache.spark.util.MutableURLClassLoader@629cc28
06-06 18:45:13.692 127.0.0.1:54321       6560   #2856-178 INFO: Trying to load resource /flow/fonts/fontawesome-webfont.woff via classloader org.apache.spark.util.MutableURLClassLoader@629cc28
06-06 18:45:14.080 127.0.0.1:54321       6560   #2856-177 INFO: GET /3/Metadata/endpoints, parms: {}
06-06 18:45:14.313 127.0.0.1:54321       6560   #2856-177 INFO: GET /3/NodePersistentStorage/notebook, parms: {}
06-06 18:45:14.314 127.0.0.1:54321       6560   #2856-178 INFO: GET /3/NodePersistentStorage/categories/environment/names/clips/exists, parms: {}
06-06 18:45:14.314 127.0.0.1:54321       6560   #2856-174 INFO: GET /flow/help/catalog.json, parms: {}
06-06 18:45:14.314 127.0.0.1:54321       6560   #2856-174 INFO: Trying to load resource /flow/help/catalog.json via classloader sun.misc.Launcher$AppClassLoader@4dcbadb4
06-06 18:45:14.315 127.0.0.1:54321       6560   #2856-176 INFO: GET /3/About, parms: {}
06-06 18:45:14.316 127.0.0.1:54321       6560   #2856-174 INFO: Trying to load resource /flow/help/catalog.json via classloader org.apache.spark.util.MutableURLClassLoader@629cc28
06-06 18:45:14.318 127.0.0.1:54321       6560   #2856-175 INFO: GET /3/ModelBuilders, parms: {}
06-06 18:45:14.320 127.0.0.1:54321       6560   #2856-173 INFO: POST /3/scalaint, parms: {}
06-06 18:45:14.324 127.0.0.1:54321       6560   #2856-174 INFO: Trying to load resource /flow/img/h2o-flow.png via classloader sun.misc.Launcher$AppClassLoader@4dcbadb4
06-06 18:45:14.324 127.0.0.1:54321       6560   #2856-174 INFO: Trying to load resource /flow/img/h2o-flow.png via classloader org.apache.spark.util.MutableURLClassLoader@629cc28
06-06 18:45:14.465 127.0.0.1:54321       6560   #2856-175 INFO: GET /3/NodePersistentStorage/environment/clips, parms: {}
06-06 18:45:15.131 127.0.0.1:54321       6560   #2856-176 INFO: Trying to load resource /favicon.ico via classloader sun.misc.Launcher$AppClassLoader@4dcbadb4
06-06 18:45:15.132 127.0.0.1:54321       6560   #2856-176 INFO: Trying to load resource /favicon.ico via classloader org.apache.spark.util.MutableURLClassLoader@629cc28
06-06 18:45:33.206 127.0.0.1:54321       6560   #2856-172 INFO: GET /, parms: {}
06-06 18:45:33.213 127.0.0.1:54321       6560   #2856-172 INFO: GET /, parms: {}
06-06 18:45:33.231 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/InitID, parms: {}
06-06 18:45:34.244 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/Frames/model_hex, parms: {row_count=10}
06-06 18:45:34.470 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_86e3_1 (:= model_hex (as.factor (cols model_hex [0])) [0] [])), session_id=_sid_86e3}
06-06 18:45:34.910 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/Frames/RTMP_sid_86e3_1, parms: {row_count=10}
06-06 18:45:34.956 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_86e3_2 (:= RTMP_sid_86e3_1 (as.factor (cols RTMP_sid_86e3_1 [1])) [1] [])), session_id=_sid_86e3}
06-06 18:45:35.213 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/Frames/RTMP_sid_86e3_2, parms: {row_count=10}
06-06 18:45:35.259 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_86e3_3 (:= RTMP_sid_86e3_2 (as.factor (cols RTMP_sid_86e3_2 [2])) [2] [])), session_id=_sid_86e3}
06-06 18:45:35.433 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/Frames/RTMP_sid_86e3_3, parms: {row_count=10}
06-06 18:45:35.470 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_86e3_2), session_id=_sid_86e3}
06-06 18:45:35.486 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_86e3_1), session_id=_sid_86e3}
06-06 18:45:35.504 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_86e3_4 (:= RTMP_sid_86e3_3 (as.factor (cols RTMP_sid_86e3_3 [3])) [3] [])), session_id=_sid_86e3}
06-06 18:45:35.989 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/Frames/RTMP_sid_86e3_4, parms: {row_count=10}
06-06 18:45:36.025 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_86e3_5 (rows RTMP_sid_86e3_4 [68751:6])), session_id=_sid_86e3}
06-06 18:45:36.044 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/Frames/RTMP_sid_86e3_5, parms: {row_count=10}
06-06 18:45:36.073 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/Frames/RTMP_sid_86e3_4/summary, parms: {}
06-06 18:45:36.150 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_86e3_6 (t (quantile (cols RTMP_sid_86e3_4 [4]) [0.25 0.5 0.75] "interpolate" _))), session_id=_sid_86e3}
06-06 18:45:36.245 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/Frames/RTMP_sid_86e3_6, parms: {row_count=10}
06-06 18:45:36.283 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_86e3_8 (quantile (tmp= RTMP_sid_86e3_7 (cols RTMP_sid_86e3_4 [4])) [0.25 0.5 0.75] "interpolate" _)), session_id=_sid_86e3}
06-06 18:45:36.304 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/Frames/RTMP_sid_86e3_8, parms: {row_count=10}
06-06 18:45:36.332 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_86e3_9 (t (quantile (cols RTMP_sid_86e3_4 [5]) [0.25 0.5 0.75] "interpolate" _))), session_id=_sid_86e3}
06-06 18:45:36.349 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/Frames/RTMP_sid_86e3_9, parms: {row_count=10}
06-06 18:45:36.384 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_86e3_11 (quantile (tmp= RTMP_sid_86e3_10 (cols RTMP_sid_86e3_4 [5])) [0.25 0.5 0.75] "interpolate" _)), session_id=_sid_86e3}
06-06 18:45:36.392 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/Frames/RTMP_sid_86e3_11, parms: {row_count=10}
06-06 18:45:36.432 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_86e3_9), session_id=_sid_86e3}
06-06 18:45:36.442 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_86e3_11), session_id=_sid_86e3}
06-06 18:45:36.453 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_86e3_10), session_id=_sid_86e3}
06-06 18:45:36.463 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_86e3_6), session_id=_sid_86e3}
06-06 18:45:36.474 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_86e3_8), session_id=_sid_86e3}
06-06 18:45:36.485 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_86e3_7), session_id=_sid_86e3}
06-06 18:45:36.494 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_86e3_5), session_id=_sid_86e3}
06-06 18:45:36.501 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_86e3_12 (t (quantile (cols RTMP_sid_86e3_4 [6]) [0.25 0.5 0.75] "interpolate" _))), session_id=_sid_86e3}
06-06 18:45:36.509 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/Frames/RTMP_sid_86e3_12, parms: {row_count=10}
06-06 18:45:36.543 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_86e3_14 (quantile (tmp= RTMP_sid_86e3_13 (cols RTMP_sid_86e3_4 [6])) [0.25 0.5 0.75] "interpolate" _)), session_id=_sid_86e3}
06-06 18:45:36.550 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/Frames/RTMP_sid_86e3_14, parms: {row_count=10}
06-06 18:45:36.576 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_86e3_15 (t (quantile (cols RTMP_sid_86e3_4 [7]) [0.25 0.5 0.75] "interpolate" _))), session_id=_sid_86e3}
06-06 18:45:36.584 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/Frames/RTMP_sid_86e3_15, parms: {row_count=10}
06-06 18:45:36.619 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_86e3_17 (quantile (tmp= RTMP_sid_86e3_16 (cols RTMP_sid_86e3_4 [7])) [0.25 0.5 0.75] "interpolate" _)), session_id=_sid_86e3}
06-06 18:45:36.628 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/Frames/RTMP_sid_86e3_17, parms: {row_count=10}
06-06 18:45:36.650 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_86e3_18 (rows RTMP_sid_86e3_4 (<= (h2o.runif RTMP_sid_86e3_4 1234) 0.7))), session_id=_sid_86e3}
06-06 18:45:36.811 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(assign train.hex RTMP_sid_86e3_18), session_id=_sid_86e3}
06-06 18:45:36.895 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_86e3_15), session_id=_sid_86e3}
06-06 18:45:36.905 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_86e3_17), session_id=_sid_86e3}
06-06 18:45:36.914 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_86e3_16), session_id=_sid_86e3}
06-06 18:45:36.925 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_86e3_12), session_id=_sid_86e3}
06-06 18:45:36.937 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_86e3_14), session_id=_sid_86e3}
06-06 18:45:36.948 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_86e3_13), session_id=_sid_86e3}
06-06 18:45:36.958 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_86e3_3), session_id=_sid_86e3}
06-06 18:45:36.971 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_86e3_20 (rows RTMP_sid_86e3_4 (& (> (tmp= RTMP_sid_86e3_19 (h2o.runif RTMP_sid_86e3_4 1234)) 0.7) (<= RTMP_sid_86e3_19 0.9)))), session_id=_sid_86e3}
06-06 18:45:37.061 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(assign valid.hex RTMP_sid_86e3_20), session_id=_sid_86e3}
06-06 18:45:37.156 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_86e3_18), session_id=_sid_86e3}
06-06 18:45:37.166 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_86e3_21 (rows RTMP_sid_86e3_4 (> RTMP_sid_86e3_19 0.9))), session_id=_sid_86e3}
06-06 18:45:37.221 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(assign test.hex RTMP_sid_86e3_21), session_id=_sid_86e3}
06-06 18:45:37.316 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_86e3_20), session_id=_sid_86e3}
06-06 18:45:37.328 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/Frames/train.hex, parms: {row_count=10}
06-06 18:45:37.375 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/ModelBuilders/glm, parms: {}
06-06 18:45:37.416 127.0.0.1:54321       6560   #2856-172 INFO: POST /3/ModelBuilders/glm, parms: {training_frame=train.hex, response_column=gain, ignored_columns=[""]}
06-06 18:45:37.449 127.0.0.1:54321       6560   FJ-1-9    INFO: Building H2O GLM model with these parameters:
06-06 18:45:37.459 127.0.0.1:54321       6560   FJ-1-9    INFO: {"_train":{"name":"train.hex","type":"Key"},"_valid":null,"_nfolds":0,"_keep_cross_validation_predictions":false,"_keep_cross_validation_fold_assignment":false,"_parallelize_cross_validation":true,"_auto_rebalance":true,"_seed":-1,"_fold_assignment":"AUTO","_categorical_encoding":"AUTO","_distribution":"AUTO","_tweedie_power":1.5,"_quantile_alpha":0.5,"_huber_alpha":0.9,"_ignored_columns":[""],"_ignore_const_cols":true,"_weights_column":null,"_offset_column":null,"_fold_column":null,"_is_cv_model":false,"_score_each_iteration":false,"_max_runtime_secs":0.0,"_stopping_rounds":3,"_stopping_metric":"deviance","_stopping_tolerance":1.0E-4,"_response_column":"gain","_balance_classes":false,"_max_after_balance_size":5.0,"_class_sampling_factors":null,"_max_confusion_matrix_size":20,"_checkpoint":null,"_pretrained_autoencoder":null,"_standardize":true,"_family":"gaussian","_link":"family_default","_solver":"AUTO","_tweedie_variance_power":0.0,"_tweedie_link_power":1.0,"_alpha":null,"_lambda":null,"_missing_values_handling":"MeanImputation","_prior":-1.0,"_lambda_search":false,"_nlambdas":-1,"_non_negative":false,"_exactLambdas":false,"_lambda_min_ratio":-1.0,"_use_all_factor_levels":false,"_max_iterations":-1,"_intercept":true,"_beta_epsilon":1.0E-4,"_objective_epsilon":-1.0,"_gradient_epsilon":-1.0,"_obj_reg":-1.0,"_compute_p_values":false,"_remove_collinear_columns":false,"_interactions":null,"_early_stopping":true,"_beta_constraints":null,"_max_active_predictors":-1,"_stdOverride":false}
06-06 18:45:37.460 127.0.0.1:54321       6560   FJ-1-9    INFO: Dropping ignored columns: []
06-06 18:45:37.460 127.0.0.1:54321       6560   FJ-1-9    INFO: train dataset already contains 8 chunks. No need to rebalance.
06-06 18:45:37.546 127.0.0.1:54321       6560   FJ-1-9    INFO: GLM[dest=GLM_model_R_1496799905808_9, iter=0 lmb=.18E-1 obj=456.25 imp=.1E1 bdf=.38E1] Got 67 active columns out of 140 total
06-06 18:45:37.546 127.0.0.1:54321       6560   FJ-1-9    INFO: GLM[dest=GLM_model_R_1496799905808_9, iter=0 lmb=.18E-1 obj=456.25 imp=.1E1 bdf=.38E1] picked solver IRLSM
06-06 18:45:37.794 127.0.0.1:54321       6560   FJ-1-9    WARN: ADMM solver stopped after 10000 iterations. (max_iter=10000)
06-06 18:45:37.794 127.0.0.1:54321       6560   FJ-1-9    WARN: ADMM solver finished with gerr = 1.8046728094474151 >  eps = 1.0E-4
06-06 18:45:37.810 127.0.0.1:54321       6560   FJ-1-9    INFO: GLM[dest=GLM_model_R_1496799905808_9, iter=0 lmb=.18E-1 obj=20.743 imp=.95E0 bdf=.47E2] solution has 17 nonzeros
06-06 18:45:37.813 127.0.0.1:54321       6560   FJ-1-9    INFO: GLM[dest=GLM_model_R_1496799905808_9, iter=0 lmb=.18E-1 obj=20.743 imp=.95E0 bdf=.47E2] Scoring after 364ms
06-06 18:45:37.879 127.0.0.1:54321       6560   FJ-1-9    INFO: GLM[dest=GLM_model_R_1496799905808_9, iter=0 lmb=.18E-1 obj=20.743 imp=.95E0 bdf=.47E2] Training metrics computed in 65ms
06-06 18:45:37.880 127.0.0.1:54321       6560   FJ-1-9    INFO: GLM[dest=GLM_model_R_1496799905808_9, iter=0 lmb=.18E-1 obj=20.743 imp=.95E0 bdf=.47E2] Model Metrics Type: RegressionGLM
06-06 18:45:37.880 127.0.0.1:54321       6560   FJ-1-9    INFO:  Description: N/A
06-06 18:45:37.880 127.0.0.1:54321       6560   FJ-1-9    INFO:  model id: GLM_model_R_1496799905808_9
06-06 18:45:37.880 127.0.0.1:54321       6560   FJ-1-9    INFO:  frame id: train.hex
06-06 18:45:37.880 127.0.0.1:54321       6560   FJ-1-9    INFO:  MSE: 3.8449743
06-06 18:45:37.880 127.0.0.1:54321       6560   FJ-1-9    INFO:  RMSE: 1.9608606
06-06 18:45:37.880 127.0.0.1:54321       6560   FJ-1-9    INFO:  mean residual deviance: 3.8449743
06-06 18:45:37.880 127.0.0.1:54321       6560   FJ-1-9    INFO:  mean absolute error: 1.4283985
06-06 18:45:37.880 127.0.0.1:54321       6560   FJ-1-9    INFO:  root mean squared log error: NaN
06-06 18:45:37.880 127.0.0.1:54321       6560   FJ-1-9    INFO:  null DOF: 48123.0
06-06 18:45:37.880 127.0.0.1:54321       6560   FJ-1-9    INFO:  residual DOF: 48107.0
06-06 18:45:37.880 127.0.0.1:54321       6560   FJ-1-9    INFO:  null deviance: 2.1956724E7
06-06 18:45:37.880 127.0.0.1:54321       6560   FJ-1-9    INFO:  residual deviance: 185035.53
06-06 18:45:37.880 127.0.0.1:54321       6560   FJ-1-9    INFO:  AIC: 201417.81
06-06 18:45:38.625 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/Models/GLM_model_R_1496799905808_9, parms: {}
06-06 18:45:38.710 127.0.0.1:54321       6560   #2856-172 INFO: POST /3/ModelMetrics/models/GLM_model_R_1496799905808_9/frames/valid.hex, parms: {model=GLM_model_R_1496799905808_9, frame=valid.hex}
06-06 18:45:38.747 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_86e3_22 (rbind train.hex valid.hex)), session_id=_sid_86e3}
06-06 18:45:38.777 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/Frames/RTMP_sid_86e3_22, parms: {row_count=10}
06-06 18:45:38.811 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/ModelBuilders/glm, parms: {}
06-06 18:45:38.848 127.0.0.1:54321       6560   #2856-172 INFO: POST /3/ModelBuilders/glm, parms: {seed=912559, training_frame=RTMP_sid_86e3_22, response_column=gain, ignored_columns=[""], nfolds=4}
06-06 18:45:38.850 127.0.0.1:54321       6560   FJ-1-3    INFO: Building H2O GLM model with these parameters:
06-06 18:45:38.850 127.0.0.1:54321       6560   FJ-1-3    INFO: {"_train":{"name":"RTMP_sid_86e3_22","type":"Key"},"_valid":null,"_nfolds":4,"_keep_cross_validation_predictions":false,"_keep_cross_validation_fold_assignment":false,"_parallelize_cross_validation":true,"_auto_rebalance":true,"_seed":912559,"_fold_assignment":"AUTO","_categorical_encoding":"AUTO","_distribution":"AUTO","_tweedie_power":1.5,"_quantile_alpha":0.5,"_huber_alpha":0.9,"_ignored_columns":[""],"_ignore_const_cols":true,"_weights_column":null,"_offset_column":null,"_fold_column":null,"_is_cv_model":false,"_score_each_iteration":false,"_max_runtime_secs":0.0,"_stopping_rounds":3,"_stopping_metric":"deviance","_stopping_tolerance":1.0E-4,"_response_column":"gain","_balance_classes":false,"_max_after_balance_size":5.0,"_class_sampling_factors":null,"_max_confusion_matrix_size":20,"_checkpoint":null,"_pretrained_autoencoder":null,"_standardize":true,"_family":"gaussian","_link":"family_default","_solver":"AUTO","_tweedie_variance_power":0.0,"_tweedie_link_power":1.0,"_alpha":null,"_lambda":null,"_missing_values_handling":"MeanImputation","_prior":-1.0,"_lambda_search":false,"_nlambdas":-1,"_non_negative":false,"_exactLambdas":false,"_lambda_min_ratio":-1.0,"_use_all_factor_levels":false,"_max_iterations":-1,"_intercept":true,"_beta_epsilon":1.0E-4,"_objective_epsilon":-1.0,"_gradient_epsilon":-1.0,"_obj_reg":-1.0,"_compute_p_values":false,"_remove_collinear_columns":false,"_interactions":null,"_early_stopping":true,"_beta_constraints":null,"_max_active_predictors":-1,"_stdOverride":false}
06-06 18:45:38.850 127.0.0.1:54321       6560   FJ-1-3    INFO: Dropping ignored columns: []
06-06 18:45:38.850 127.0.0.1:54321       6560   FJ-1-3    INFO: train dataset already contains 16 chunks. No need to rebalance.
06-06 18:45:38.863 127.0.0.1:54321       6560   FJ-1-3    INFO: Creating 4 cross-validation splits with random number seed: 912559
06-06 18:45:38.983 127.0.0.1:54321       6560   FJ-1-3    INFO: Building cross-validation model 1 / 4.
06-06 18:45:38.983 127.0.0.1:54321       6560   FJ-1-3    INFO: Building cross-validation model 2 / 4.
06-06 18:45:38.983 127.0.0.1:54321       6560   FJ-2-7    INFO: Building H2O GLM model with these parameters:
06-06 18:45:38.984 127.0.0.1:54321       6560   FJ-2-7    INFO: {"_train":{"name":"GLM_model_R_1496799905808_10_cv_1_train","type":"Key"},"_valid":{"name":"GLM_model_R_1496799905808_10_cv_1_valid","type":"Key"},"_nfolds":0,"_keep_cross_validation_predictions":false,"_keep_cross_validation_fold_assignment":false,"_parallelize_cross_validation":true,"_auto_rebalance":true,"_seed":912559,"_fold_assignment":"AUTO","_categorical_encoding":"AUTO","_distribution":"AUTO","_tweedie_power":1.5,"_quantile_alpha":0.5,"_huber_alpha":0.9,"_ignored_columns":[""],"_ignore_const_cols":true,"_weights_column":"__internal_cv_weights__","_offset_column":null,"_fold_column":null,"_is_cv_model":true,"_score_each_iteration":false,"_max_runtime_secs":0.0,"_stopping_rounds":3,"_stopping_metric":"deviance","_stopping_tolerance":1.0E-4,"_response_column":"gain","_balance_classes":false,"_max_after_balance_size":5.0,"_class_sampling_factors":null,"_max_confusion_matrix_size":20,"_checkpoint":null,"_pretrained_autoencoder":null,"_standardize":true,"_family":"gaussian","_link":"identity","_solver":"AUTO","_tweedie_variance_power":0.0,"_tweedie_link_power":1.0,"_alpha":[0.5],"_lambda":[0.018509417331988496],"_missing_values_handling":"MeanImputation","_prior":-1.0,"_lambda_search":false,"_nlambdas":-1,"_non_negative":false,"_exactLambdas":false,"_lambda_min_ratio":1.0E-4,"_use_all_factor_levels":true,"_max_iterations":50,"_intercept":true,"_beta_epsilon":1.0E-4,"_objective_epsilon":1.0E-4,"_gradient_epsilon":1.0E-4,"_obj_reg":1.6205354249043885E-5,"_compute_p_values":false,"_remove_collinear_columns":false,"_interactions":null,"_early_stopping":true,"_beta_constraints":null,"_max_active_predictors":100000000,"_stdOverride":false}
06-06 18:45:38.984 127.0.0.1:54321       6560   FJ-2-7    INFO: Dropping ignored columns: []
06-06 18:45:38.984 127.0.0.1:54321       6560   FJ-2-7    INFO: train dataset already contains 16 chunks. No need to rebalance.
06-06 18:45:38.984 127.0.0.1:54321       6560   FJ-2-7    INFO: valid dataset already contains 16 chunks. No need to rebalance.
06-06 18:45:38.983 127.0.0.1:54321       6560   FJ-2-15   INFO: Building H2O GLM model with these parameters:
06-06 18:45:38.984 127.0.0.1:54321       6560   FJ-2-15   INFO: {"_train":{"name":"GLM_model_R_1496799905808_10_cv_2_train","type":"Key"},"_valid":{"name":"GLM_model_R_1496799905808_10_cv_2_valid","type":"Key"},"_nfolds":0,"_keep_cross_validation_predictions":false,"_keep_cross_validation_fold_assignment":false,"_parallelize_cross_validation":true,"_auto_rebalance":true,"_seed":912559,"_fold_assignment":"AUTO","_categorical_encoding":"AUTO","_distribution":"AUTO","_tweedie_power":1.5,"_quantile_alpha":0.5,"_huber_alpha":0.9,"_ignored_columns":[""],"_ignore_const_cols":true,"_weights_column":"__internal_cv_weights__","_offset_column":null,"_fold_column":null,"_is_cv_model":true,"_score_each_iteration":false,"_max_runtime_secs":0.0,"_stopping_rounds":3,"_stopping_metric":"deviance","_stopping_tolerance":1.0E-4,"_response_column":"gain","_balance_classes":false,"_max_after_balance_size":5.0,"_class_sampling_factors":null,"_max_confusion_matrix_size":20,"_checkpoint":null,"_pretrained_autoencoder":null,"_standardize":true,"_family":"gaussian","_link":"identity","_solver":"AUTO","_tweedie_variance_power":0.0,"_tweedie_link_power":1.0,"_alpha":[0.5],"_lambda":[0.018509417331988496],"_missing_values_handling":"MeanImputation","_prior":-1.0,"_lambda_search":false,"_nlambdas":-1,"_non_negative":false,"_exactLambdas":false,"_lambda_min_ratio":1.0E-4,"_use_all_factor_levels":true,"_max_iterations":50,"_intercept":true,"_beta_epsilon":1.0E-4,"_objective_epsilon":1.0E-4,"_gradient_epsilon":1.0E-4,"_obj_reg":1.6205354249043885E-5,"_compute_p_values":false,"_remove_collinear_columns":false,"_interactions":null,"_early_stopping":true,"_beta_constraints":null,"_max_active_predictors":100000000,"_stdOverride":false}
06-06 18:45:38.984 127.0.0.1:54321       6560   FJ-2-15   INFO: Dropping ignored columns: []
06-06 18:45:38.984 127.0.0.1:54321       6560   FJ-2-15   INFO: train dataset already contains 16 chunks. No need to rebalance.
06-06 18:45:38.984 127.0.0.1:54321       6560   FJ-2-15   INFO: valid dataset already contains 16 chunks. No need to rebalance.
06-06 18:45:38.983 127.0.0.1:54321       6560   FJ-1-3    INFO: Building cross-validation model 3 / 4.
06-06 18:45:38.985 127.0.0.1:54321       6560   FJ-1-3    INFO: Building cross-validation model 4 / 4.
06-06 18:45:38.985 127.0.0.1:54321       6560   FJ-2-11   INFO: Building H2O GLM model with these parameters:
